2022/05/13 09:34:09 [error] 23#23: *116 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/c98vYGF1KWvmY6wSNGPykRtc8FjY0MUW8uU4QKEt.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:10 [error] 23#23: *114 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/BsyUPIOUzQOZywwsndwmGatrQtcgOOA72r9xdYfb.png HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:10 [error] 23#23: *117 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/WcXtCN3VyEAQ1xQifJvu7dPAycINyj8Q457z4MKC.png HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:10 [error] 22#22: *113 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/XdGxQFbqI0vi63Wu10aKcYj8X05BlV90FvP62Xm8.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:16 [error] 23#23: *115 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/4NRHXV8SR47OPwkt2VQWWAAlg7bZucfUUuWTvaYi.png HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:16 [error] 23#23: *116 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/RvThnDEQFuC78rTaeN8gmSOPrdFp6FXeZsauV48y.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:16 [error] 22#22: *110 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/PETW(%E5%B0%8F%E5%9C%96)_20220103154104.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:17 [error] 23#23: *117 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NPM(%E5%B0%8F%E5%9C%96)_20220103160421.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en/industry/7/packaging"
2022/05/13 09:34:28 [error] 22#22: *150 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/jZ3LRHzDH2qahuFCuNKTuBgDWfN1vddhnX72KlRH.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:29 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/yFpIOwINb1TzIYMg6ampdPUIOYlBAI0xaVY38WQo.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:29 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/KV0nf1JdZfTxaYlAecVqD2qIdDPinZwOWgg7w8Wo.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:32 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/c98vYGF1KWvmY6wSNGPykRtc8FjY0MUW8uU4QKEt.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:33 [error] 22#22: *150 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/6WWITxell1nO3JBtyBfoeRXDgewHDZUKqdqyvTZM.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:33 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/bumper_20191115144455.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:35 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/RvThnDEQFuC78rTaeN8gmSOPrdFp6FXeZsauV48y.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:36 [error] 23#23: *162 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/PETW(%E5%B0%8F%E5%9C%96)_20220103154104.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:36 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NPM(%E5%B0%8F%E5%9C%96)_20220103160421.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:39 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/n3e9ghP4dE4Lkgkti6av06Ym67qglpuw5iwamMtk.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:39 [error] 23#23: *162 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/DNhOI57tDEHcRxPO2FTWbqdy3qHfTAXLArN3qj4z.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:39 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/130SEWS(%E6%96%9C)_20190813152254.jpg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:43 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/Rht6PUkI2xPQBZLNorEA5UJoNZGGWnk9hFjkI4bJ.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:43 [error] 22#22: *150 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/G5oDVIflTTunrLIutAY5TgtYfrlUFyG301QpsvW2.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:43 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NUcsZAqhDv7bqbacGVSSdyygowAP6aoxcf7zJWmi.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:46 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/bJW0LrjxR9RwYqdOKyYyZNacgjIP2YPsoiRlO5Kx.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:47 [error] 22#22: *150 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NT30iWWffdWZUSpbeEWF9zViLmXB4dNOYOj6J5WM.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:47 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/NiYT7B2aSLWCw73U3HRgHYqvF2Asn6pfzRYyT4r5.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:50 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/l6Jp5RYrhXrbvRZBKm7D6ASLkzvupPfFZAi0a78c.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:50 [error] 22#22: *150 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/B2rPztbRv8IRjjfBFTrft3DxuJsufCzYBjmk1igK.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:51 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/SoCfvXIIBTLXHf8IcCOmr7P7mw02tCfAGk1Szc0N.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:53 [error] 23#23: *151 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/X0HWuKKzpk39E7mdCXdayITSg7k1gAFXw8pausae.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:54 [error] 22#22: *150 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/FhiiRx5PGHf3R78VBWcrHjyXwTfkpcOA2p9vGfRn.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
2022/05/13 09:34:54 [error] 22#22: *156 FastCGI sent in stderr: "PHP message: error message:" while reading response header from upstream, client: 172.22.0.1, server: , request: "GET /storage/upload/images/mUuRcB4IR4GIs2oN2OkQwtpcBc7282r6WsjjVqgh.jpeg HTTP/1.1", upstream: "fastcgi://172.22.0.2:9000", host: "localhost:2022", referrer: "http://localhost:2022/en"
